Country,Year,Wind,Solar,GeoBiomassOther,Hydro,Total_WSO,Total,TypeCode,Continent,Region,ISO3,Latitude,Longitude
Kuwait,1991,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1992,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1993,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1994,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1995,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1996,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1997,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1998,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,1999,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2000,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2001,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2002,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2003,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2004,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2005,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2006,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2007,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2008,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2009,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2010,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2011,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2012,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2013,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2014,0.0,0.0,0.0,0.0,0.0,0.0,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2015,0.0,0.01,0.0,0.0,0.01,0.01,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2016,0.0,0.05,0.0,0.0,0.05,0.05,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2017,0.02,0.05,0.0,0.0,0.07,0.07,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2018,0.02,0.07,0.0,0.0,0.09000000000000001,0.09000000000000001,Country,Asia,Western Asia,KWT,29.375,47.98
Kuwait,2019,0.02,0.14,0.0,0.0,0.16,0.16,Country,Asia,Western Asia,KWT,29.375,47.98
Latvia,1985,0.0,0.0,0.0,2.98,0.0,2.98,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1986,0.0,0.0,0.0,3.0,0.0,3.0,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1987,0.0,0.0,0.0,3.7,0.0,3.7,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1988,0.0,0.0,0.0,3.0,0.0,3.0,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1989,0.0,0.0,0.0,3.61,0.0,3.61,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1990,0.0,0.0,0.0,4.5,0.0,4.5,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1991,0.0,0.0,0.0,3.28,0.0,3.28,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1992,0.0,0.0,0.0,2.52,0.0,2.52,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1993,0.0,0.0,0.0,2.88,0.0,2.88,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1994,0.0,0.0,0.0,3.3,0.0,3.3,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1995,0.0,0.0,0.0,2.94,0.0,2.94,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1996,0.0,0.0,0.0,1.86,0.0,1.86,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1997,0.0,0.0,0.0,2.95,0.0,2.95,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1998,0.0,0.0,0.0,4.32,0.0,4.32,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,1999,0.0,0.0,0.0,2.76,0.0,2.76,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2000,0.0,0.0,0.0,2.82,0.0,2.82,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2001,0.0,0.0,0.0,2.83,0.0,2.83,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2002,0.01,0.0,0.01,2.46,0.02,2.4799999999999995,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2003,0.05,0.0,0.02,2.27,0.07,2.34,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2004,0.05,0.0,0.04,3.11,0.09,3.1999999999999997,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2005,0.05,0.0,0.04,3.33,0.09,3.42,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2006,0.05,0.0,0.04,2.7,0.09,2.79,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2007,0.05,0.0,0.04,2.73,0.09,2.82,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2008,0.06,0.0,0.04,3.11,0.1,3.21,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2009,0.05,0.0,0.05,3.46,0.1,3.5599999999999996,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2010,0.05,0.0,0.07,3.52,0.12000000000000001,3.6399999999999997,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2011,0.07,0.0,0.12,2.89,0.19,3.08,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2012,0.11,0.0,0.29,3.7,0.39999999999999997,4.1,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2013,0.12,0.0,0.5,2.91,0.62,3.5300000000000002,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2014,0.1,0.0,0.67,1.99,0.77,2.76,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2015,0.15,0.0,0.77,1.87,0.92,2.79,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2016,0.13,0.0,0.82,2.53,0.95,3.4799999999999995,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2017,0.15,0.0,0.93,4.38,1.08,5.46,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2018,0.12,0.0,0.94,2.43,1.06,3.49,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Latvia,2019,0.15,0.0,0.98,2.11,1.13,3.2399999999999998,Country,Europe,Northern Europe,LVA,56.9475,24.1069
Lithuania,1985,0.0,0.0,0.0,0.39,0.0,0.39,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1986,0.0,0.0,0.0,0.38,0.0,0.38,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1987,0.0,0.0,0.0,0.36,0.0,0.36,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1988,0.0,0.0,0.0,0.38,0.0,0.38,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1989,0.0,0.0,0.0,0.38,0.0,0.38,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1990,0.0,0.0,0.0,0.41,0.0,0.41,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1991,0.0,0.0,0.0,0.34,0.0,0.34,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1992,0.0,0.0,0.0,0.31,0.0,0.31,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1993,0.0,0.0,0.0,0.39,0.0,0.39,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1994,0.0,0.0,0.0,0.45,0.0,0.45,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1995,0.0,0.0,0.0,0.37,0.0,0.37,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1996,0.0,0.0,0.0,0.33,0.0,0.33,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1997,0.0,0.0,0.0,0.3,0.0,0.3,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1998,0.0,0.0,0.0,0.42,0.0,0.42,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,1999,0.0,0.0,0.0,0.41,0.0,0.41,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2000,0.0,0.0,0.0,0.34,0.0,0.34,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2001,0.0,0.0,0.0,0.33,0.0,0.33,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2002,0.0,0.0,0.0,0.35,0.0,0.35,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2003,0.0,0.0,0.01,0.33,0.01,0.34,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2004,0.0,0.0,0.01,0.42,0.01,0.43,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2005,0.0,0.0,0.01,0.45,0.01,0.46,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2006,0.01,0.0,0.02,0.4,0.03,0.43000000000000005,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2007,0.11,0.0,0.05,0.42,0.16,0.5800000000000001,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2008,0.13,0.0,0.07,0.4,0.2,0.6000000000000001,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2009,0.16,0.0,0.1,0.42,0.26,0.6799999999999999,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2010,0.22,0.0,0.15,0.54,0.37,0.91,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2011,0.48,0.0,0.16,0.48,0.64,1.1199999999999999,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2012,0.54,0.0,0.22,0.42,0.76,1.18,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2013,0.6,0.04,0.36,0.52,1.0,1.52,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2014,0.64,0.07,0.4,0.4,1.1099999999999999,1.5100000000000002,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2015,0.81,0.07,0.45,0.35,1.33,1.6800000000000002,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2016,1.14,0.07,0.43,0.45,1.64,2.09,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2017,1.36,0.07,0.5,0.6,1.9300000000000002,2.53,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2018,1.14,0.08,0.47,0.45,1.69,2.1399999999999997,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Lithuania,2019,1.46,0.09,0.54,0.35,2.09,2.4400000000000004,Country,Europe,Northern Europe,LTU,54.6833,25.2833
Luxembourg,1965,0.0,0.0,0.0,0.09,0.0,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1966,0.0,0.0,0.0,0.08,0.0,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1967,0.0,0.0,0.0,0.09,0.0,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1968,0.0,0.0,0.0,0.09,0.0,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1969,0.0,0.0,0.0,0.08,0.0,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1970,0.0,0.0,0.0,0.09,0.0,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1971,0.0,0.0,0.0,0.05,0.0,0.05,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1972,0.0,0.0,0.0,0.06,0.0,0.06,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1973,0.0,0.0,0.0,0.05,0.0,0.05,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1974,0.0,0.0,0.0,0.07,0.0,0.07,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1975,0.0,0.0,0.0,0.06,0.0,0.06,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1976,0.0,0.0,0.0,0.04,0.0,0.04,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1977,0.0,0.0,0.01,0.08,0.01,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1978,0.0,0.0,0.02,0.07,0.02,0.09000000000000001,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1979,0.0,0.0,0.02,0.08,0.02,0.1,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1980,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1981,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1982,0.0,0.0,0.02,0.08,0.02,0.1,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1983,0.0,0.0,0.02,0.08,0.02,0.1,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1984,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1985,0.0,0.0,0.02,0.07,0.02,0.09000000000000001,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1986,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1987,0.0,0.0,0.02,0.1,0.02,0.12000000000000001,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1988,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1989,0.0,0.0,0.02,0.07,0.02,0.09000000000000001,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1990,0.0,0.0,0.01,0.07,0.01,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1991,0.0,0.0,0.01,0.08,0.01,0.09,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1992,0.0,0.0,0.01,0.07,0.01,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1993,0.0,0.0,0.01,0.07,0.01,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1994,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1995,0.0,0.0,0.02,0.09,0.02,0.11,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1996,0.0,0.0,0.02,0.06,0.02,0.08,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1997,0.0,0.0,0.02,0.08,0.02,0.1,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1998,0.01,0.0,0.02,0.12,0.03,0.15,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,1999,0.02,0.0,0.02,0.08,0.04,0.12000000000000001,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2000,0.02,0.0,0.02,0.12,0.04,0.15999999999999998,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2001,0.02,0.0,0.03,0.12,0.05,0.16999999999999998,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2002,0.02,0.0,0.03,0.1,0.05,0.15000000000000002,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2003,0.03,0.0,0.03,0.08,0.06,0.14,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2004,0.04,0.01,0.04,0.1,0.09,0.19000000000000003,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2005,0.05,0.02,0.05,0.09,0.12000000000000001,0.21000000000000002,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2006,0.06,0.02,0.06,0.11,0.14,0.24999999999999997,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2007,0.06,0.02,0.06,0.12,0.14,0.26,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2008,0.06,0.02,0.07,0.13,0.15000000000000002,0.28,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2009,0.06,0.02,0.08,0.11,0.16,0.26999999999999996,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2010,0.06,0.02,0.08,0.11,0.16,0.26999999999999996,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2011,0.06,0.03,0.09,0.06,0.18,0.24,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2012,0.08,0.04,0.09,0.1,0.21,0.31,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2013,0.08,0.07,0.09,0.12,0.24000000000000002,0.36,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2014,0.08,0.09,0.12,0.11,0.29,0.4,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2015,0.1,0.1,0.13,0.1,0.33,0.43000000000000005,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2016,0.1,0.1,0.14,0.12,0.34,0.46,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2017,0.23,0.11,0.17,0.09,0.51,0.6,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2018,0.25,0.12,0.22,0.09,0.59,0.6799999999999999,Country,Europe,Western Europe,LUX,49.6106,6.1328
Luxembourg,2019,0.27,0.12,0.28,0.11,0.67,0.78,Country,Europe,Western Europe,LUX,49.6106,6.1328
Macedonia,1990,0.0,0.0,0.0,0.49,0.0,0.49,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1991,0.0,0.0,0.0,0.85,0.0,0.85,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1992,0.0,0.0,0.0,0.85,0.0,0.85,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1993,0.0,0.0,0.0,0.52,0.0,0.52,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1994,0.0,0.0,0.0,0.7,0.0,0.7,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1995,0.0,0.0,0.0,0.8,0.0,0.8,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1996,0.0,0.0,0.0,0.85,0.0,0.85,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1997,0.0,0.0,0.0,0.9,0.0,0.9,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1998,0.0,0.0,0.0,1.08,0.0,1.08,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,1999,0.0,0.0,0.0,1.39,0.0,1.39,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2000,0.0,0.0,0.0,1.17,0.0,1.17,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2001,0.0,0.0,0.0,0.63,0.0,0.63,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2002,0.0,0.0,0.0,0.76,0.0,0.76,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2003,0.0,0.0,0.0,1.37,0.0,1.37,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2004,0.0,0.0,0.0,1.48,0.0,1.48,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2005,0.0,0.0,0.0,1.49,0.0,1.49,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2006,0.0,0.0,0.0,1.65,0.0,1.65,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2007,0.0,0.0,0.0,1.01,0.0,1.01,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2008,0.0,0.0,0.0,0.84,0.0,0.84,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2009,0.0,0.0,0.0,1.27,0.0,1.27,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2010,0.0,0.0,0.0,2.43,0.0,2.43,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2011,0.0,0.0,0.0,1.43,0.0,1.43,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2012,0.0,0.0,0.0,1.04,0.0,1.04,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2013,0.0,0.01,0.0,1.58,0.01,1.59,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2014,0.07,0.01,0.0,1.21,0.08,1.29,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2015,0.12,0.02,0.02,1.87,0.15999999999999998,2.0300000000000002,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2016,0.11,0.02,0.04,1.9,0.17,2.07,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2017,0.11,0.02,0.05,1.11,0.18,1.2900000000000003,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2018,0.1,0.02,0.05,1.79,0.17,1.9600000000000002,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Macedonia,2019,0.1,0.02,0.06,1.16,0.18,1.34,Country,Europe,Southern Europe,MKD,41.9833,21.4333
Malaysia,1965,0.0,0.0,0.0,0.59,0.0,0.59,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1966,0.0,0.0,0.0,0.69,0.0,0.69,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1967,0.0,0.0,0.0,0.72,0.0,0.72,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1968,0.0,0.0,0.0,0.8,0.0,0.8,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1969,0.0,0.0,0.0,1.01,0.0,1.01,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1970,0.0,0.0,0.0,1.2,0.0,1.2,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1971,0.0,0.0,0.0,1.05,0.0,1.05,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1972,0.0,0.0,0.0,1.15,0.0,1.15,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1973,0.0,0.0,0.0,1.11,0.0,1.11,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1974,0.0,0.0,0.0,1.01,0.0,1.01,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1975,0.0,0.0,0.0,1.0,0.0,1.0,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1976,0.0,0.0,0.0,0.95,0.0,0.95,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1977,0.0,0.0,0.0,0.77,0.0,0.77,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1978,0.0,0.0,0.0,0.9,0.0,0.9,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1979,0.0,0.0,0.0,1.1,0.0,1.1,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1980,0.0,0.0,0.0,1.41,0.0,1.41,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1981,0.0,0.0,0.0,1.56,0.0,1.56,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1982,0.0,0.0,0.0,1.5,0.0,1.5,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1983,0.0,0.0,0.0,1.75,0.0,1.75,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1984,0.0,0.0,0.0,3.45,0.0,3.45,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1985,0.0,0.0,0.0,3.77,0.0,3.77,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1986,0.0,0.0,0.0,4.12,0.0,4.12,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1987,0.0,0.0,0.0,4.97,0.0,4.97,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1988,0.0,0.0,0.0,5.73,0.0,5.73,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1989,0.0,0.0,0.0,5.29,0.0,5.29,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1990,0.0,0.0,0.0,4.03,0.0,4.03,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1991,0.0,0.0,0.0,4.45,0.0,4.45,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1992,0.0,0.0,0.0,4.29,0.0,4.29,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1993,0.0,0.0,0.0,4.85,0.0,4.85,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1994,0.0,0.0,0.0,6.48,0.0,6.48,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1995,0.0,0.0,0.0,6.22,0.0,6.22,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1996,0.0,0.0,0.0,5.18,0.0,5.18,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1997,0.0,0.0,0.0,4.17,0.0,4.17,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1998,0.0,0.0,0.0,4.46,0.0,4.46,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,1999,0.0,0.0,0.0,7.55,0.0,7.55,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2000,0.0,0.0,0.57,6.99,0.57,7.5600000000000005,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2001,0.0,0.0,0.57,6.07,0.57,6.640000000000001,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2002,0.0,0.0,0.4,5.42,0.4,5.82,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2003,0.0,0.0,0.42,5.09,0.42,5.51,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2004,0.0,0.0,0.58,5.57,0.58,6.15,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
Malaysia,2005,0.0,0.0,0.59,6.01,0.59,6.6,Country,Asia,South-eastern Asia,MYS,3.1478,101.6953
