"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68870006","38.4.13","132","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68870006","38.4.13","191","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68870006","38.4.13","260","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68870006","38.4.13","223","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68870006","38.4.13","256","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","27346","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","25866","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","24860","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","23041","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","20489","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","21145","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","22593","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","22637","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","24873","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","26716","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68870820","38.64.1","25542","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","","..","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","596","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","651","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000201934","38.64.15","512","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","9074","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","8777","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","7936","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","7940","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","6824","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","7005","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","7096","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","6207","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","6480","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","6450","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total cleared","Number","223","units","0","v68870823","38.64.4","6390","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3774","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3881","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3813","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3928","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3709","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3737","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3824","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3336","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3128","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3065","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68870828","38.64.9","3152","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","862","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","848","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","778","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","644","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","491","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","527","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","472","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","426","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","391","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","352","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68870830","38.64.11","297","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","2107","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","1862","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","1389","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","1105","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","833","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","882","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","968","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","837","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","965","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","722","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68870832","38.64.13","890","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3641","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3806","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3583","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3609","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3759","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3625","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3888","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","4323","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","4418","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","4010","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68873018","38.225.1","3314","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","","..","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","326","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","296","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000202248","38.225.15","287","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3427","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3626","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3436","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3418","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3591","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3428","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3660","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","4051","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","4074","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","3673","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68873021","38.225.4","2978","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2587","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2758","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2769","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2767","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","3056","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2906","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","3096","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","3433","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","3388","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","3169","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68873026","38.225.9","2489","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","528","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","584","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","446","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","448","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","340","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","336","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","348","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","369","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","329","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","213","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68873028","38.225.11","170","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","145","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","100","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","95","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","119","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","70","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","96","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","69","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","74","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","89","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","90","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68873030","38.225.13","78","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","4552","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","4655","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","5026","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","4939","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","5025","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","4988","","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","4968","","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","5182","","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","5206","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","5628","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68871968","38.148.1","2901","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2015","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2016","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","","..","","","0"
"2017","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","0","","","","0"
"2018","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","0","","","","0"
"2019","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000202098","38.148.15","0","","","","0"
"2009","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","1592","","","","0"
"2010","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","1687","","","","0"
"2011","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","1942","","","","0"
"2012","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","2017","","","","0"
"2013","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","1989","","","","0"
"2014","Peel Region (Mississauga/Brampton), Ontario, municipal [35041]","35041","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68871971","38.148.4","1872","","","","0"
