"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","9","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","4","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","1","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","2","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","49","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","77","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","83","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v67956105","82.204.4","70","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","0","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","0","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","1","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","6","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","1","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","0","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","2","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","45","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","71","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","79","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v67956110","82.204.9","63","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","2","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","5","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","2","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","2","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","0","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","1","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","0","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","2","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","2","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","1","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v67956112","82.204.11","6","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","2","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","9","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","1","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","1","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","4","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v67956114","82.204.13","0","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","266","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","206","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","211","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","152","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","131","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","109","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","61","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","90","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","162","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","174","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v67956116","82.205.1","139","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","","..","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","4","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","5","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000677284","82.205.15","3","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","100","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","87","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","89","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","65","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","65","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","78","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","56","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","68","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","132","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","143","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v67956119","82.205.4","116","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","57","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","63","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","56","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","47","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","51","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","59","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","51","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","62","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","123","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","134","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, adult charged","Number","223","units","0","v67956124","82.205.9","96","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","1","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","1","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","0","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","1","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","1","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth charged","Number","223","units","0","v67956126","82.205.11","1","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","0","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Federal Statutes [610]","Total, youth not charged","Number","223","units","0","v67956128","82.205.13","2","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5505","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5459","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5199","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5822","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5973","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5666","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","5935","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","6291","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","6620","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","6597","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68032094","107.4.1","6732","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","","..","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","510","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","528","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000692088","107.4.15","516","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","2970","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3165","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","4500","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3880","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3690","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3317","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3197","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3695","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3982","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","4039","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68032097","107.4.4","3909","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1401","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1400","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1490","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1782","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1648","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1504","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1488","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1487","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1740","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1610","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68032102","107.4.9","1708","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","306","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","231","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","252","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","309","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","294","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","205","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","222","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","205","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","212","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","261","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68032104","107.4.11","274","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","197","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","162","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","519","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","224","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","199","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","154","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","150","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","153","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","162","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","145","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68032106","107.4.13","144","","","","0"
"2009","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","18022","","","","0"
"2010","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","16465","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","15094","","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","14008","","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","12857","","","","0"
"2014","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","11566","","","","0"
"2015","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","11516","","","","0"
"2016","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","11118","","","","0"
"2017","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","11224","","","","0"
"2018","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","11153","","","","0"
"2019","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68032920","107.64.1","10682","","","","0"
"2011","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
"2012","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
"2013","Québec, Quebec, municipal [24215]","24215","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000692206","107.64.15","","..","","","0"
